Time (sec),Stage,Stage Time (sec),Mach Number,Angle of Attack (deg),CD,CL,Thrust (lb),Weight (lb),Drag (lb),Lift (lb),CG (in),CP (in),Stability Margin (cal),Accel (ft/sec^2),Accel-V (ft/sec^2),Accel-H (ft/sec^2),Velocity (ft/sec),Vel-V (ft/sec),Vel-H (ft/sec),Pitch Attitude (deg),Flight Path Angle (deg),Altitude (ft),Distance (ft),Pressure (Pa)
5.350028,S,5.350028,0.8927481,0,0.5604797,0,37.10436,54.1643,97.06602,0,65.60869,79.27036,2.276944,-67.7295312523712,-67.7295312522992,-0.0000987569822825374,1013.71217298026,1013.71217297635,0.00281420323136437,89.99984,89.99984,3460.808,0.008965642,89845.58
5.360028,S,5.360028,0.8921824,0,0.5603204,0,36.76611,54.16424,96.8748,0,65.59613,79.27036,2.279038,-67.8168759007777,-67.8168759007054,-0.0000990309334615184,1013.03400423641,1013.0340042325,0.00281321292205189,89.99984,89.99984,3470.938,0.008993779,89813.6
5.370028,S,5.370028,0.8916158,0,0.5601608,0,36.42786,54.1642,96.68369,0,65.58356,79.27036,2.281132,-67.9042652526687,-67.9042652525961,-0.0000993051707523808,1012.35496159906,1012.35496159515,0.00281221987036656,89.99984,89.99984,3481.062,0.009021906,89781.65
5.380028,S,5.380028,0.8910484,0,0.5914025,0,0,54.16418,101.9034,0,65.58234,79.27036,2.281335,-92.6263829909235,-92.6263829907711,-0.000168023264719528,1011.42869778986,1011.42869778595,0.00281053963775692,89.99984,89.99984,3491.176,0.00905002,89749.73
5.390028,S,5.390028,0.8902633,0,0.5911507,0,0,54.16418,101.638,0,65.58234,79.27036,2.281335,-92.4688628124221,-92.4688628122701,-0.000167638982356853,1010.5040091824,1010.5040091785,0.00280886324797082,89.99984,89.99984,3501.281,0.009078117,89717.86
5.400029,S,5.400029,0.8894795,0,0.5908993,0,0,54.16418,101.3735,0,65.58234,79.27036,2.281335,-92.3119466276678,-92.3119466275163,-0.000167256168449198,1009.58088973676,1009.58088973286,0.00280719068632371,89.99984,89.99984,3511.377,0.009106197,89686.02
5.410029,S,5.410029,0.888697,0,0.5906484,0,0,54.16418,101.1099,0,65.58234,79.27036,2.281335,-92.1555013196179,-92.1555013194668,-0.000166874464883016,1008.65933474416,1008.65933474026,0.00280552194171218,89.99984,89.99984,3521.463,0.009134261,89654.23
5.420029,S,5.420029,0.8879159,0,0.5903979,0,0,54.16418,100.8473,0,65.58234,79.27036,2.281335,-91.9996570250829,-91.9996570249322,-0.00016649416345453,1007.73933819447,1007.73933819057,0.00280385700011485,89.99984,89.99984,3531.541,0.009162308,89622.46
5.430029,S,5.430029,0.8871359,0,0.5901477,0,0,54.16418,100.5855,0,65.58234,79.27036,2.281335,-91.8443004952351,-91.8443004950849,-0.000166115087949139,1006.82089521005,1006.82089520615,0.00280219584927249,89.99984,89.99984,3541.609,0.009190338,89590.74
5.44003,S,5.44003,0.8863574,0,0.589898,0,0,54.16418,100.3246,0,65.58234,79.27036,2.281335,-91.6894833874346,-91.6894833872848,-0.000165737268683332,1005.90400039667,1005.90400039277,0.0028005384766227,89.99984,89.99984,3551.668,0.009218351,89559.06
5.45003,S,5.45003,0.88558,0,0.5896487,0,0,54.16418,100.0646,0,65.58234,79.27036,2.281335,-91.53519080052,-91.5351908003706,-0.000165360669656278,1004.98864850913,1004.98864850523,0.0027988848699631,89.99984,89.99984,3561.718,0.009246348,89527.41
5.46003,S,5.46003,0.884804,0,0.5893999,0,0,54.16418,99.8055,0,65.58234,79.27036,2.281335,-91.3814426027063,-91.3814426025574,-0.000164985461398236,1004.07483410353,1004.07483409963,0.002797235015386,89.99984,89.99984,3571.759,0.009274329,89495.8
5.47003,S,5.47003,0.8840292,0,0.5891514,0,0,54.16418,99.54727,0,65.58234,79.27036,2.281335,-91.2282070048493,-91.2282070047008,-0.000164611378639913,1003.16255205387,1003.16255204997,0.00279558890163639,89.99984,89.99984,3581.79,0.009302293,89464.23
5.480031,S,5.480031,0.8832558,0,0.5889033,0,0,54.16418,99.28995,0,65.58234,79.27036,2.281335,-91.0755018883426,-91.0755018881945,-0.000164238584332446,1002.25179705533,1002.25179705144,0.00279394651582978,89.99984,89.99984,3591.813,0.009330241,89432.7
5.490031,S,5.490031,0.8824835,0,0.5886557,0,0,54.16418,99.03345,0,65.58234,79.27036,2.281335,-90.9232885101663,-90.9232885100186,-0.000163867017842855,1001.34256419055,1001.34256418666,0.00279230784568798,89.99984,89.99984,3601.826,0.009358172,89401.2
5.500031,S,5.500031,0.8817126,0,0.5884084,0,0,54.16418,98.77783,0,65.58234,79.27036,2.281335,-90.7715936924111,-90.7715936922638,-0.000163496616643375,1000.43484827392,1000.43484827003,0.00279067287955809,89.99984,89.99984,3611.831,0.009386087,89369.74
5.510031,S,5.510031,0.8809429,0,0.5881616,0,0,54.16418,98.52312,0,65.58234,79.27036,2.281335,-90.6204482308108,-90.620448230664,-0.000163127566422514,999.52864381187,999.528643807979,0.00278904160393033,89.99984,89.99984,3621.826,0.009413986,89338.32
5.520031,S,5.520031,0.8801744,0,0.5879151,0,0,54.16418,98.2692,0,65.58234,79.27036,2.281335,-90.469751790878,-90.4697517907316,-0.000162759569699707,998.623946314183,998.623946310293,0.00278741400826971,89.99984,89.99984,3631.812,0.009441867,89306.94
5.530032,S,5.530032,0.8794073,0,0.5876691,0,0,54.16418,98.01623,0,65.58234,79.27036,2.281335,-90.3196315291908,-90.3196315290448,-0.000162392965640692,997.72075001908,997.720750015191,0.0027857900786496,89.99984,89.99984,3641.79,0.009469734,89275.59
5.540032,S,5.540032,0.8786412,0,0.5874234,0,0,54.16418,97.76405,0,65.58234,79.27036,2.281335,-90.1699890980833,-90.1699890979377,-0.000162027515503106,996.819050148254,996.819050144366,0.00278416980353078,89.99984,89.99984,3651.758,0.009497583,89244.29
5.550032,S,5.550032,0.8778766,0,0.5871782,0,0,54.16418,97.51272,0,65.58234,79.27036,2.281335,-90.0208364184846,-90.0208364183394,-0.000161663190865239,995.918841804191,995.918841800304,0.00278255317165826,89.99984,89.99984,3661.717,0.009525416,89213.01
5.560032,S,5.560032,0.877113,0,0.5869333,0,0,54.16418,97.26224,0,65.58234,79.27036,2.281335,-89.8721933586101,-89.8721933584654,-0.000161300162257351,995.020119890693,995.020119886807,0.00278094017007174,89.99984,89.99984,3671.667,0.009553234,89181.78
5.570033,S,5.570033,0.8763509,0,0.5866889,0,0,54.16418,97.0126,0,65.58234,79.27036,2.281335,-89.7240470041199,-89.7240470039756,-0.000160938219358787,994.122879440707,994.122879436822,0.00277933078791412,89.99984,89.99984,3681.608,0.009581035,89150.58
5.580033,S,5.580033,0.8755899,0,0.5864449,0,0,54.16418,96.7638,0,65.58234,79.27036,2.281335,-89.5764023220677,-89.5764023219238,-0.000160577517541563,993.227115437509,993.227115433625,0.0027777250127746,89.99984,89.99984,3691.541,0.00960882,89119.42
5.590033,S,5.590033,0.8748301,0,0.5862011,0,0,54.16418,96.51588,0,65.58234,79.27036,2.281335,-89.4292692465613,-89.4292692464178,-0.00016021803406831,992.332822765033,992.33282276115,0.00277612283246973,89.99984,89.99984,3701.464,0.009636589,89088.3
5.600033,S,5.600033,0.8740715,0,0.5859579,0,0,54.16418,96.26875,0,65.58234,79.27036,2.281335,-89.2826140016346,-89.2826140014915,-0.000159859668515653,991.439996644973,991.439996641091,0.0027745242358203,89.99984,89.99984,3711.378,0.009664343,89057.21
5.610034,S,5.610034,0.8733141,0,0.5857149,0,0,54.16418,96.02241,0,65.58234,79.27036,2.281335,-89.1364177124829,-89.1364177123402,-0.000159502466358329,990.548632487772,990.548632483891,0.00277292921119237,89.99984,89.99984,3721.284,0.00969208,89026.16
5.620034,S,5.620034,0.8725581,0,0.5854725,0,0,54.16418,95.77699,0,65.58234,79.27036,2.281335,-88.9907846872368,-88.9907846870945,-0.000159146533704053,989.658724660791,989.658724656911,0.0027713377458909,89.99984,89.99984,3731.18,0.009719802,88995.15
5.630034,S,5.630034,0.871803,0,0.5852304,0,0,54.16418,95.53229,0,65.58234,79.27036,2.281335,-88.8455639274597,-88.8455639273178,-0.00015879156738792,988.770269041375,988.770269037496,0.00276974983025251,89.99984,89.99984,3741.068,0.009747507,88964.17
5.640034,S,5.640034,0.8710494,0,0.5849887,0,0,54.16418,95.28843,0,65.58234,79.27036,2.281335,-88.7008448401207,-88.7008448399792,-0.000158437885733083,987.8832606128,987.883260608922,0.00276816545143059,89.99984,89.99984,3750.947,0.009775196,88933.23
5.650034,S,5.650034,0.8702968,0,0.5847473,0,0,54.16418,95.04541,0,65.58234,79.27036,2.281335,-88.5566194779336,-88.5566194777925,-0.000158085352315331,986.997694437816,986.997694433938,0.00276658459794277,89.99984,89.99984,3760.817,0.00980287,88902.33
5.660035,S,5.660035,0.8695455,0,0.5845063,0,0,54.16418,94.80318,0,65.58234,79.27036,2.281335,-88.4128709529154,-88.4128709527747,-0.000157733914080808,986.113565748048,986.113565744172,0.00276500725883722,89.99984,89.99984,3770.678,0.009830528,88871.46
5.670035,S,5.670035,0.8687953,0,0.5842658,0,0,54.16418,94.56178,0,65.58234,79.27036,2.281335,-88.2696181398706,-88.2696181397303,-0.000157383686611133,985.23086958638,985.230869582504,0.00276343342200629,89.99984,89.99984,3780.53,0.009858171,88840.63
5.680035,S,5.680035,0.8680464,0,0.5840256,0,0,54.16418,94.32115,0,65.58234,79.27036,2.281335,-88.1268163353147,-88.1268163351748,-0.000157034571377712,984.349601442724,984.34960143885,0.00276186307632761,89.99984,89.99984,3790.374,0.009885797,88809.83
5.690035,S,5.690035,0.8672987,0,0.5837858,0,0,54.16418,94.08134,0,65.58234,79.27036,2.281335,-87.98449434816,-87.9844943480205,-0.000156686570275326,983.46975651891,983.469756515036,0.00276029621065988,89.99984,89.99984,3800.208,0.009913408,88779.08
5.700036,S,5.700036,0.8665521,0,0.5835463,0,0,54.16418,93.84229,0,65.58234,79.27036,2.281335,-87.8426342970126,-87.8426342968735,-0.000156339651092703,982.591330195575,982.591330191702,0.0027587328141839,89.99984,89.99984,3810.034,0.009941003,88748.35
5.710036,S,5.710036,0.8658066,0,0.5833073,0,0,54.16418,93.60411,0,65.58234,79.27036,2.281335,-87.7012848590002,-87.7012848588615,-0.000155993965412297,981.714317366588,981.714317362716,0.00275717287456464,89.99984,89.99984,3819.852,0.009968583,88717.66
5.720036,S,5.720036,0.8650624,0,0.5830686,0,0,54.16418,93.36665,0,65.58234,79.27036,2.281335,-87.5603625876182,-87.5603625874799,-0.00015564926691262,980.838713760283,980.838713756412,0.0027556163819303,89.99984,89.99984,3829.66,0.009996147,88687.01
5.730036,S,5.730036,0.8643193,0,0.5828303,0,0,54.16418,93.12999,0,65.58234,79.27036,2.281335,-87.4199082127083,-87.4199082125703,-0.000155305746966521,979.964514697696,979.964514693826,0.00275406332449535,89.99984,89.99984,3839.459,0.0100237,88656.4
5.740036,S,5.740036,0.8635774,0,0.5825923,0,0,54.16418,92.89408,0,65.58234,79.27036,2.281335,-87.279909813341,-87.2799098132034,-0.00015496326725501,979.091715619072,979.091715615203,0.00275251369185744,89.99984,89.99984,3849.25,0.01005123,88625.82
5.750037,S,5.750037,0.8628367,0,0.5823548,0,0,54.16418,92.65898,0,65.58234,79.27036,2.281335,-87.1403832840887,-87.1403832839515,-0.00015462191872756,978.220311805709,978.220311801841,0.00275096747270473,89.99984,89.99984,3859.033,0.01007875,88595.28
5.760037,S,5.760037,0.8620971,0,0.5821176,0,0,54.16418,92.42467,0,65.58234,79.27036,2.281335,-87.0013385590591,-87.0013385589223,-0.000154281720331978,977.350298439565,977.350298435698,0.0027494246555359,89.99984,89.99984,3868.806,0.01010625,88564.77
5.770037,S,5.770037,0.8613586,0,0.5818807,0,0,54.16418,92.19104,0,65.58234,79.27036,2.281335,-86.86268225764,-86.8626822575036,-0.000153942463642388,976.481671636404,976.481671632538,0.00274788523093388,89.99984,89.99984,3878.571,0.01013373,88534.3
5.780037,S,5.780037,0.8606214,0,0.5816444,0,0,54.16418,91.95827,0,65.58234,79.27036,2.281335,-86.7245544507497,-86.7245544506137,-0.000153604468876726,975.614426111281,975.614426107416,0.00274634918627945,89.99984,89.99984,3888.327,0.01016121,88503.86
5.790038,S,5.790038,0.8598852,0,0.5814082,0,0,54.16418,91.72623,0,65.58234,79.27036,2.281335,-86.5868309620422,-86.5868309619066,-0.000153267465081354,974.748557821015,974.74855781715,0.00274481651166289,89.99984,89.99984,3898.075,0.01018866,88473.46
5.800038,S,5.800038,0.8591502,0,0.5811725,0,0,54.16418,91.49492,0,65.58234,79.27036,2.281335,-86.4495535147698,-86.4495535146345,-0.000152931450361493,973.88406230519,973.884062301326,0.00274328719719346,89.99984,89.99984,3907.813,0.0102161,88443.09
5.810038,S,5.810038,0.8584163,0,0.5809371,0,0,54.16418,91.26443,0,65.58234,79.27036,2.281335,-86.3127807201677,-86.3127807200328,-0.000152596663459507,973.020934517281,973.020934513418,0.00274176123059297,89.99984,89.99984,3917.544,0.01024353,88412.76
5.820038,S,5.820038,0.8576837,0,0.5807022,0,0,54.16418,91.03465,0,65.58234,79.27036,2.281335,-86.1764003228191,-86.1764003226846,-0.00015226286373825,972.159170533315,972.159170529453,0.00274023860198962,89.99984,89.99984,3927.265,0.01027094,88382.47
5.830039,S,5.830039,0.8569521,0,0.5804675,0,0,54.16418,90.80562,0,65.58234,79.27036,2.281335,-86.040485835121,-86.0404858349869,-0.000151930121304608,971.298765694196,971.298765690335,0.00273871930081053,89.99984,89.99984,3936.978,0.01029833,88352.21
5.840039,S,5.840039,0.8562216,0,0.5802333,0,0,54.16418,90.57736,0,65.58234,79.27036,2.281335,-85.9050203690903,-85.9050203689565,-0.000151598483528097,970.439715509707,970.439715505847,0.00273720331600913,89.99984,89.99984,3946.683,0.01032571,88321.98
5.850039,S,5.850039,0.8554922,0,0.5799993,0,0,54.16418,90.34982,0,65.58234,79.27036,2.281335,-85.7699790894576,-85.7699790893242,-0.000151267867038368,969.582015737984,969.582015734125,0.00273569063737256,89.99984,89.99984,3956.378,0.01035308,88291.8
5.860039,S,5.860039,0.854764,0,0.5797658,0,0,54.16418,90.123,0,65.58234,79.27036,2.281335,-85.6353739171523,-85.6353739170193,-0.000150938214992,968.725662017954,968.725662014096,0.00273418125525638,89.99984,89.99984,3966.066,0.01038042,88261.64
5.870039,S,5.870039,0.8540368,0,0.5795326,0,0,54.16418,89.89692,0,65.58234,79.27036,2.281335,-85.5011969048883,-85.5011969047556,-0.000150609663813202,967.870650068018,967.87065006416,0.00273267515865191,89.99984,89.99984,3975.744,0.01040776,88231.52
5.88004,S,5.88004,0.8533109,0,0.5792998,0,0,54.16418,89.67163,0,65.58234,79.27036,2.281335,-85.3674957363822,-85.3674957362499,-0.000150282183185483,967.016975129736,967.016975125879,0.00273117233685365,89.99984,89.99984,3985.415,0.01043508,88201.43
5.89004,S,5.89004,0.8525859,0,0.5790673,0,0,54.16418,89.44701,0,65.58234,79.27036,2.281335,-85.2341909387728,-85.2341909386409,-0.000149955697317617,966.1646332394,966.164633235544,0.00272967277991399,89.99984,89.99984,3995.076,0.01046238,88171.39
5.90004,S,5.90004,0.8518621,0,0.5788351,0,0,54.16418,89.22311,0,65.58234,79.27036,2.281335,-85.1013053605078,-85.1013053603762,-0.000149630179682673,965.313620204817,965.313620200962,0.00272817647815061,89.99984,89.99984,4004.729,0.01048967,88141.37
5.91004,S,5.91004,0.8511394,0,0.5786034,0,0,54.16418,89.00001,0,65.58234,79.27036,2.281335,-84.9688995996438,-84.9688995995126,-0.000149305861443894,964.463931227813,964.463931223959,0.00272668341956954,89.99984,89.99984,4014.374,0.01051695,88111.39
5.920041,S,5.920041,0.8504179,0,0.578372,0,0,54.16418,88.77761,0,65.58234,79.27036,2.281335,-84.8369080910704,-84.8369080909396,-0.000148982481121548,963.615562165866,963.615562162012,0.00272519359479162,89.99984,89.99984,4024.01,0.01054421,88081.44
5.930041,S,5.930041,0.8496974,0,0.5781409,0,0,54.16418,88.55589,0,65.58234,79.27036,2.281335,-84.7053209006796,-84.7053209005492,-0.000148660063347782,962.768508975793,962.76850897194,0.00272370699419137,89.99984,89.99984,4033.638,0.01057145,88051.53
5.940041,S,5.940041,0.8489779,0,0.5779102,0,0,54.16418,88.33485,0,65.58234,79.27036,2.281335,-84.5741429955256,-84.5741429953955,-0.000148338668755579,961.922767564742,961.92276756089,0.00272222360753697,89.99984,89.99984,4043.257,0.01059868,88021.66
5.950041,S,5.950041,0.8482596,0,0.5776798,0,0,54.16418,88.11456,0,65.58234,79.27036,2.281335,-84.4434081515742,-84.4434081514445,-0.00014801824808064,961.078333502101,961.07833349825,0.00272074342508925,89.99984,89.99984,4052.868,0.0106259,87991.81
5.960042,S,5.960042,0.8475424,0,0.5774498,0,0,54.16418,87.895,0,65.58234,79.27036,2.281335,-84.313093520378,-84.3130935202486,-0.000147698915009807,960.235202585743,960.235202581893,0.00271926643597217,89.99984,89.99984,4062.47,0.0106531,87962
5.970042,S,5.970042,0.8468263,0,0.5772201,0,0,54.16418,87.67612,0,65.58234,79.27036,2.281335,-84.1831961217043,-84.1831961215753,-0.000147380553961458,959.393370643344,959.393370639494,0.0027177926304655,89.99984,89.99984,4072.064,0.01068028,87932.23
5.980042,S,5.980042,0.8461112,0,0.5769908,0,0,54.16418,87.45792,0,65.58234,79.27036,2.281335,-84.0536990675704,-84.0536990674418,-0.000147063111881734,958.552833671456,958.552833667607,0.00271632199937955,89.99984,89.99984,4081.649,0.01070745,87902.49
5.990042,S,5.990042,0.8453971,0,0.5767618,0,0,54.16418,87.24049,0,65.58234,79.27036,2.281335,-83.9246540153363,-83.924654015208,-0.000146746759300897,957.713587150062,957.713587146214,0.00271485453181934,89.99984,89.99984,4091.227,0.01073461,87872.78
6.000042,S,6.000042,0.8446842,0,0.5765331,0,0,54.16418,87.02366,0,65.58234,79.27036,2.281335,-83.7959685778002,-83.7959685776723,-0.000146431265055703,956.875627483014,956.875627479167,0.00271339021920151,89.99984,89.99984,4100.795,0.01076175,87843.12
6.010043,S,6.010043,0.8439723,0,0.5763048,0,0,54.16418,86.80756,0,65.58234,79.27036,2.281335,-83.6677122937162,-83.6677122935886,-0.000146116814834659,956.038950378778,956.038950374932,0.00271192905108582,89.99984,89.99984,4110.356,0.01078888,87813.48
6.020043,S,6.020043,0.8432615,0,0.5760769,0,0,54.16418,86.59219,0,65.58234,79.27036,2.281335,-83.5399000642456,-83.5399000641184,-0.000145803412427326,955.20355139681,955.203551392964,0.00271047101699414,89.99984,89.99984,4119.908,0.01081599,87783.87
6.030043,S,6.030043,0.8425518,0,0.5758493,0,0,54.16418,86.37747,0,65.58234,79.27036,2.281335,-83.4124762583856,-83.4124762582587,-0.000145490966884232,954.369426652871,954.369426649026,0.00270901610735782,89.99984,89.99984,4129.452,0.01084309,87754.3
6.040043,S,6.040043,0.841843,0,0.575622,0,0,54.16418,86.16347,0,65.58234,79.27036,2.281335,-83.285453790476,-83.2854537903495,-0.000145179427046299,953.536572133582,953.536572129738,0.00270756431311981,89.99984,89.99984,4138.987,0.01087017,87724.77
6.050044,S,6.050044,0.8411354,0,0.575395,0,0,54.16418,85.9501,0,65.58234,79.27036,2.281335,-83.1588296802846,-83.1588296801584,-0.000144868864915192,952.704983855367,952.704983851524,0.00270611562450304,89.99984,89.99984,4148.514,0.01089724,87695.27
6.060044,S,6.060044,0.8404287,0,0.5751684,0,0,54.16418,85.7374,0,65.58234,79.27036,2.281335,-83.0325870398281,-83.0325870397023,-0.000144559187646658,951.874658003528,951.874657999686,0.00270467003265888,89.99984,89.99984,4158.032,0.01092429,87665.8
6.070044,S,6.070044,0.8397232,0,0.5749421,0,0,54.16418,85.52545,0,65.58234,79.27036,2.281335,-82.9067964012715,-82.906796401146,-0.000144250618824817,951.045590058048,951.045590054206,0.00270322752650287,89.99984,89.99984,4167.542,0.01095133,87636.37
6.080044,S,6.080044,0.8390188,0,0.5747162,0,0,54.16418,85.31416,0,65.58234,79.27036,2.281335,-82.7813981599682,-82.7813981598431,-0.000143942967076821,950.217776094952,950.217776091111,0.00270178809686428,89.99984,89.99984,4177.044,0.01097836,87606.97
6.090044,S,6.090044,0.8383152,0,0.5744905,0,0,54.16418,85.10349,0,65.58234,79.27036,2.281335,-82.6563654938279,-82.6563654937031,-0.000143636186927933,949.391212458489,949.391212454649,0.00270035173502711,89.99984,89.99984,4186.539,0.01100537,87577.6
6.100045,S,6.100045,0.8376129,0,0.5742653,0,0,54.16418,84.89349,0,65.58234,79.27036,2.281335,-82.5317202578873,-82.5317202577628,-0.00014333035037982,948.565895274359,948.565895270519,0.00269891843155535,89.99984,89.99984,4196.024,0.01103236,87548.27
6.110045,S,6.110045,0.8369115,0,0.5740404,0,0,54.16418,84.68421,0,65.58234,79.27036,2.281335,-82.4075180831493,-82.4075180830252,-0.000143025565434979,947.741820111947,947.741820108108,0.00269748817593297,89.99984,89.99984,4205.502,0.01105934,87518.96
6.120045,S,6.120045,0.836211,0,0.5738157,0,0,54.16418,84.4755,0,65.58234,79.27036,2.281335,-82.2836526746619,-82.2836526745381,-0.000142721551665871,946.918983603592,946.918983599754,0.00269606096044821,89.99984,89.99984,4214.971,0.01108631,87489.7
